window_start_utc,window_end_utc,n_samples,bmp_tempC_mean,bmp_pressurePa_mean,bmp_altitudeM_est_mean
2026-03-12T03:49:39.884+00:00,2026-03-12T03:50:40.881+00:00,61,28.4572,100373.54,79.4959
2026-03-12T03:50:40.883+00:00,2026-03-12T03:51:40.886+00:00,60,28.4553,100357.79,80.8379
2026-03-12T03:51:40.887+00:00,2026-03-12T03:52:41.883+00:00,61,28.4548,100353.14,81.1821
2026-03-12T03:52:41.885+00:00,2026-03-12T03:53:42.884+00:00,61,28.4537,100356.27,80.9184
2026-03-12T03:53:42.886+00:00,2026-03-12T03:54:43.881+00:00,61,28.4530,100361.98,80.4499
2026-03-12T03:54:43.883+00:00,2026-03-12T03:55:44.885+00:00,61,28.4519,100362.89,80.3754
2026-03-12T03:55:44.887+00:00,2026-03-12T03:56:45.883+00:00,61,28.4498,100352.54,81.2503
2026-03-12T03:56:45.885+00:00,2026-03-12T03:57:46.882+00:00,61,28.4477,100348.99,81.5166
2026-03-12T03:57:46.884+00:00,2026-03-12T03:58:47.881+00:00,61,28.4458,100336.76,82.6060
2026-03-12T03:58:47.883+00:00,2026-03-12T03:59:47.883+00:00,60,28.4441,100318.83,84.0987
2026-03-12T03:59:47.885+00:00,2026-03-12T04:00:48.882+00:00,61,28.4428,100329.54,83.1444
2026-03-12T04:00:48.884+00:00,2026-03-12T04:01:49.881+00:00,61,28.4424,100345.79,81.8347
2026-03-12T04:01:49.883+00:00,2026-03-12T04:02:50.884+00:00,61,28.4426,100337.74,82.4810
2026-03-12T04:02:50.886+00:00,2026-03-12T04:03:51.883+00:00,61,28.4418,100317.79,84.1914
2026-03-12T04:03:51.885+00:00,2026-03-12T04:04:52.882+00:00,61,28.4455,100298.23,85.8891
2026-03-12T04:04:52.884+00:00,2026-03-12T04:05:53.882+00:00,61,28.4429,100287.98,86.8082
2026-03-12T04:05:53.884+00:00,2026-03-12T04:06:54.881+00:00,61,28.4400,100275.49,87.7276
2026-03-12T04:06:54.882+00:00,2026-03-12T04:07:54.883+00:00,60,28.4321,100267.18,88.4320
2026-03-12T04:07:54.885+00:00,2026-03-12T04:08:55.883+00:00,61,28.4290,100268.09,88.3560
2026-03-12T04:08:55.884+00:00,2026-03-12T04:09:56.881+00:00,61,28.4243,100262.07,88.8518
2026-03-12T04:09:56.883+00:00,2026-03-12T04:10:57.883+00:00,61,28.4194,100244.94,90.2335
2026-03-12T04:10:57.885+00:00,2026-03-12T04:11:58.882+00:00,61,28.4121,100228.02,91.6875
2026-03-12T04:11:58.884+00:00,2026-03-12T04:12:58.884+00:00,60,28.4016,100216.78,92.6285
2026-03-12T04:12:58.886+00:00,2026-03-12T04:13:59.883+00:00,61,28.3893,100207.28,93.4585
2026-03-12T04:13:59.885+00:00,2026-03-12T04:15:00.879+00:00,61,28.3807,100199.51,94.1243
2026-03-12T04:15:00.881+00:00,2026-03-12T04:16:00.890+00:00,60,28.3744,100195.32,94.4063
2026-03-12T04:16:00.892+00:00,2026-03-12T04:17:01.895+00:00,61,28.3729,100191.93,94.7434
2026-03-12T04:17:01.897+00:00,2026-03-12T04:18:02.882+00:00,61,28.3751,100186.77,95.1722
2026-03-12T04:18:02.884+00:00,2026-03-12T04:19:03.881+00:00,61,28.3745,100185.93,95.3291
2026-03-12T04:19:03.883+00:00,2026-03-12T04:20:04.886+00:00,61,28.3758,100189.72,94.9440
2026-03-12T04:20:04.887+00:00,2026-03-12T04:21:05.884+00:00,61,28.3771,100188.64,95.0297
2026-03-12T04:21:05.886+00:00,2026-03-12T04:22:06.883+00:00,61,28.3769,100187.73,95.0903
2026-03-12T04:22:06.885+00:00,2026-03-12T04:23:07.881+00:00,61,28.3762,100181.56,95.6407
2026-03-12T04:23:07.883+00:00,2026-03-12T04:24:08.883+00:00,61,28.3768,100173.26,96.3500
2026-03-12T04:24:08.893+00:00,2026-03-12T04:25:09.882+00:00,61,28.3781,100170.52,96.5760
2026-03-12T04:25:09.884+00:00,2026-03-12T04:26:10.884+00:00,61,28.3807,100167.86,96.8386
2026-03-12T04:26:10.886+00:00,2026-03-12T04:27:11.881+00:00,61,28.3825,100167.84,96.9091
2026-03-12T04:27:11.883+00:00,2026-03-12T04:28:12.882+00:00,61,28.3815,100166.78,96.9427
2026-03-12T04:28:12.884+00:00,2026-03-12T04:29:13.881+00:00,61,28.3810,100168.27,96.7674
2026-03-12T04:29:13.883+00:00,2026-03-12T04:30:14.880+00:00,61,28.3776,100168.67,96.7850
2026-03-12T04:30:14.882+00:00,2026-03-12T04:31:15.883+00:00,61,28.3784,100167.09,96.9275
2026-03-12T04:31:15.896+00:00,2026-03-12T04:32:16.883+00:00,61,28.3769,100163.10,97.2618
2026-03-12T04:32:16.885+00:00,2026-03-12T04:33:16.885+00:00,60,28.3755,100163.79,97.2266
2026-03-12T04:33:16.888+00:00,2026-03-12T04:34:17.880+00:00,61,28.3755,100167.81,96.8376
2026-03-12T04:34:17.882+00:00,2026-03-12T04:35:18.880+00:00,61,28.3792,100172.22,96.4230
2026-03-12T04:35:18.882+00:00,2026-03-12T04:36:19.883+00:00,61,28.3775,100173.47,96.3469
2026-03-12T04:36:19.885+00:00,2026-03-12T04:37:20.882+00:00,61,28.3752,100171.68,96.5094
2026-03-12T04:37:20.891+00:00,2026-03-12T04:38:21.883+00:00,61,28.3696,100173.33,96.4026
2026-03-12T04:38:21.885+00:00,2026-03-12T04:39:22.883+00:00,61,28.3655,100174.56,96.3106
2026-03-12T04:39:22.894+00:00,2026-03-12T04:40:23.881+00:00,61,28.3621,100173.82,96.2780
2026-03-12T04:40:23.883+00:00,2026-03-12T04:41:23.883+00:00,60,28.3585,100175.46,96.1444
2026-03-12T04:41:23.885+00:00,2026-03-12T04:42:24.880+00:00,61,28.3493,100180.23,95.7364
2026-03-12T04:42:24.881+00:00,2026-03-12T04:43:25.881+00:00,61,28.3353,100182.60,95.5233
2026-03-12T04:43:25.883+00:00,2026-03-12T04:44:26.881+00:00,61,28.3226,100178.24,95.8776
2026-03-12T04:44:26.882+00:00,2026-03-12T04:45:27.884+00:00,61,28.3143,100176.34,96.0023
2026-03-12T04:45:27.886+00:00,2026-03-12T04:46:28.884+00:00,61,28.3098,100171.53,96.4220
2026-03-12T04:46:28.886+00:00,2026-03-12T04:47:29.883+00:00,61,28.3092,100165.24,97.0298
2026-03-12T04:47:29.884+00:00,2026-03-12T04:48:30.883+00:00,61,28.3104,100158.09,97.6523
2026-03-12T04:48:30.884+00:00,2026-03-12T04:49:31.880+00:00,61,28.3104,100157.30,97.7431
2026-03-12T04:49:31.882+00:00,2026-03-12T04:50:32.880+00:00,61,28.3088,100153.77,98.0719
2026-03-12T04:50:32.882+00:00,2026-03-12T04:51:33.884+00:00,61,28.3087,100148.21,98.5131
2026-03-12T04:51:33.887+00:00,2026-03-12T04:52:34.879+00:00,61,28.3084,100146.62,98.6243
2026-03-12T04:52:34.881+00:00,2026-03-12T04:53:35.884+00:00,61,28.3067,100141.73,98.9937
2026-03-12T04:53:35.886+00:00,2026-03-12T04:54:36.883+00:00,61,28.3064,100138.02,99.2722
2026-03-12T04:54:36.884+00:00,2026-03-12T04:55:37.880+00:00,61,28.3065,100132.86,99.6813
2026-03-12T04:55:37.882+00:00,2026-03-12T04:56:38.881+00:00,61,28.3052,100129.21,100.0129
2026-03-12T04:56:38.883+00:00,2026-03-12T04:57:38.883+00:00,60,28.3042,100120.12,100.7104
2026-03-12T04:57:38.885+00:00,2026-03-12T04:58:39.883+00:00,61,28.3031,100116.72,101.0713
2026-03-12T04:58:39.885+00:00,2026-03-12T04:59:40.882+00:00,61,28.3030,100116.26,101.0790
2026-03-12T04:59:40.884+00:00,2026-03-12T05:00:41.883+00:00,61,28.3023,100110.88,101.5792
2026-03-12T05:00:41.894+00:00,2026-03-12T05:01:42.880+00:00,61,28.3013,100108.31,101.7288
2026-03-12T05:01:42.881+00:00,2026-03-12T05:02:43.881+00:00,61,28.3021,100109.59,101.6215
2026-03-12T05:02:43.882+00:00,2026-03-12T05:03:43.883+00:00,60,28.2980,100107.18,101.8370
2026-03-12T05:03:43.885+00:00,2026-03-12T05:04:44.879+00:00,61,28.3030,100107.94,101.7715
2026-03-12T05:04:44.881+00:00,2026-03-12T05:05:45.883+00:00,61,28.3080,100111.91,101.4350
2026-03-12T05:05:45.886+00:00,2026-03-12T05:06:46.884+00:00,61,28.3075,100117.04,101.0123
2026-03-12T05:06:46.886+00:00,2026-03-12T05:07:47.881+00:00,61,28.3068,100120.66,100.7430
2026-03-12T05:07:47.883+00:00,2026-03-12T05:08:47.884+00:00,60,28.3060,100122.45,100.5888
2026-03-12T05:08:47.886+00:00,2026-03-12T05:09:48.881+00:00,61,28.3026,100127.00,100.1819
2026-03-12T05:09:48.892+00:00,2026-03-12T05:10:49.880+00:00,61,28.3037,100132.08,99.7756
2026-03-12T05:10:49.882+00:00,2026-03-12T05:11:49.883+00:00,60,28.2981,100135.24,99.5092
2026-03-12T05:11:49.884+00:00,2026-03-12T05:12:50.883+00:00,61,28.2789,100136.55,99.4075
2026-03-12T05:12:50.884+00:00,2026-03-12T05:13:51.884+00:00,61,28.2607,100137.51,99.4284
2026-03-12T05:13:51.886+00:00,2026-03-12T05:14:52.880+00:00,61,28.2528,100145.14,98.7762
2026-03-12T05:14:52.882+00:00,2026-03-12T05:15:53.883+00:00,61,28.2460,100154.45,97.9364
2026-03-12T05:15:53.885+00:00,2026-03-12T05:16:54.878+00:00,61,28.2439,100168.85,96.6764
2026-03-12T05:16:54.879+00:00,2026-03-12T05:17:54.881+00:00,60,28.2453,100180.53,95.7035
2026-03-12T05:17:54.882+00:00,2026-03-12T05:18:55.881+00:00,61,28.2467,100183.16,95.4709
2026-03-12T05:18:55.883+00:00,2026-03-12T05:19:56.879+00:00,61,28.2488,100184.65,95.3189
2026-03-12T05:19:56.880+00:00,2026-03-12T05:20:56.883+00:00,60,28.2503,100183.89,95.4093
2026-03-12T05:20:56.884+00:00,2026-03-12T05:21:57.881+00:00,61,28.2520,100184.17,95.4065
2026-03-12T05:21:57.883+00:00,2026-03-12T05:22:58.881+00:00,61,28.2524,100183.63,95.4774
2026-03-12T05:22:58.883+00:00,2026-03-12T05:23:59.881+00:00,61,28.2512,100183.19,95.4568
2026-03-12T05:23:59.883+00:00,2026-03-12T05:25:00.882+00:00,61,28.2509,100185.65,95.2567
2026-03-12T05:25:00.884+00:00,2026-03-12T05:26:01.881+00:00,61,28.2511,100186.15,95.1950
2026-03-12T05:26:01.883+00:00,2026-03-12T05:27:02.884+00:00,61,28.2503,100182.44,95.5449
2026-03-12T05:27:02.888+00:00,2026-03-12T05:28:03.883+00:00,61,28.2489,100181.67,95.6158
2026-03-12T05:28:03.885+00:00,2026-03-12T05:29:04.879+00:00,61,28.2489,100180.31,95.7001
2026-03-12T05:29:04.881+00:00,2026-03-12T05:30:04.883+00:00,60,28.2481,100175.03,96.1601
2026-03-12T05:30:04.885+00:00,2026-03-12T05:31:05.885+00:00,61,28.2468,100165.24,96.9760
2026-03-12T05:31:05.887+00:00,2026-03-12T05:32:06.881+00:00,61,28.2463,100160.99,97.3798
2026-03-12T05:32:06.883+00:00,2026-03-12T05:33:07.880+00:00,61,28.2443,100159.50,97.5040
2026-03-12T05:33:07.882+00:00,2026-03-12T05:34:08.884+00:00,61,28.2443,100157.31,97.6393
2026-03-12T05:34:08.886+00:00,2026-03-12T05:35:09.881+00:00,61,28.2505,100151.81,98.1661
2026-03-12T05:35:09.883+00:00,2026-03-12T05:36:10.881+00:00,61,28.2511,100148.77,98.4502
2026-03-12T05:36:10.883+00:00,2026-03-12T05:37:11.883+00:00,61,28.2503,100146.34,98.6822
2026-03-12T05:37:11.885+00:00,2026-03-12T05:38:12.883+00:00,61,28.2477,100143.89,98.9068
2026-03-12T05:38:12.885+00:00,2026-03-12T05:39:13.883+00:00,61,28.2390,100140.63,99.1385
2026-03-12T05:39:13.885+00:00,2026-03-12T05:40:14.882+00:00,61,28.2469,100137.17,99.3948
2026-03-12T05:40:14.884+00:00,2026-03-12T05:41:15.884+00:00,61,28.2410,100134.70,99.6271
2026-03-12T05:41:15.886+00:00,2026-03-12T05:42:16.883+00:00,61,28.2323,100132.54,99.7730
2026-03-12T05:42:16.897+00:00,2026-03-12T05:43:17.884+00:00,61,28.2157,100131.65,99.7755
2026-03-12T05:43:17.886+00:00,2026-03-12T05:44:18.883+00:00,61,28.2041,100136.43,99.4026
2026-03-12T05:44:18.885+00:00,2026-03-12T05:45:19.883+00:00,61,28.1961,100142.46,98.8178
2026-03-12T05:45:19.885+00:00,2026-03-12T05:46:20.881+00:00,61,28.1932,100149.26,98.2417
2026-03-12T05:46:20.883+00:00,2026-03-12T05:47:21.881+00:00,61,28.1942,100151.06,98.0473
2026-03-12T05:47:21.882+00:00,2026-03-12T05:48:22.881+00:00,61,28.1967,100149.49,98.1899
2026-03-12T05:48:22.896+00:00,2026-03-12T05:49:23.883+00:00,61,28.1949,100141.75,98.8692
2026-03-12T05:49:23.885+00:00,2026-03-12T05:50:24.879+00:00,61,28.1939,100135.29,99.5127
2026-03-12T05:50:24.880+00:00,2026-03-12T05:51:25.884+00:00,61,28.1912,100130.68,99.8621
2026-03-12T05:51:25.885+00:00,2026-03-12T05:52:26.881+00:00,61,28.1886,100121.99,100.5084
2026-03-12T05:52:26.882+00:00,2026-03-12T05:53:27.880+00:00,61,28.1887,100114.47,101.1104
2026-03-12T05:53:27.882+00:00,2026-03-12T05:54:27.884+00:00,60,28.1820,100112.84,101.2540
2026-03-12T05:54:27.886+00:00,2026-03-12T05:55:28.884+00:00,61,28.1877,100114.54,101.1469
2026-03-12T05:55:28.886+00:00,2026-03-12T05:56:29.884+00:00,61,28.1870,100118.09,100.8216
2026-03-12T05:56:29.886+00:00,2026-03-12T05:57:30.884+00:00,61,28.1876,100121.21,100.5542
2026-03-12T05:57:30.886+00:00,2026-03-12T05:58:31.881+00:00,61,28.1864,100120.13,100.6333
2026-03-12T05:58:31.883+00:00,2026-03-12T05:59:32.883+00:00,61,28.1863,100114.85,101.0557
2026-03-12T05:59:32.885+00:00,2026-03-12T06:00:33.884+00:00,61,28.1875,100112.26,101.3029
2026-03-12T06:00:33.886+00:00,2026-03-12T06:01:34.883+00:00,61,28.1856,100109.24,101.5645
2026-03-12T06:01:34.885+00:00,2026-03-12T06:02:35.881+00:00,61,28.1870,100100.68,102.2684
2026-03-12T06:02:35.883+00:00,2026-03-12T06:03:36.882+00:00,61,28.1857,100093.49,102.8607
2026-03-12T06:03:36.884+00:00,2026-03-12T06:04:37.881+00:00,61,28.1874,100089.26,103.2271
2026-03-12T06:04:37.883+00:00,2026-03-12T06:05:38.883+00:00,61,28.1911,100090.02,103.1667
2026-03-12T06:05:38.885+00:00,2026-03-12T06:06:39.881+00:00,61,28.1912,100090.11,103.1626
2026-03-12T06:06:39.883+00:00,2026-03-12T06:07:40.882+00:00,61,28.1891,100078.05,104.1994
2026-03-12T06:07:40.884+00:00,2026-03-12T06:08:41.883+00:00,61,28.1865,100068.08,105.0167
2026-03-12T06:08:41.895+00:00,2026-03-12T06:09:42.882+00:00,61,28.1848,100078.43,104.1084
2026-03-12T06:09:42.884+00:00,2026-03-12T06:10:43.885+00:00,61,28.1827,100087.08,103.4072
2026-03-12T06:10:43.887+00:00,2026-03-12T06:11:44.881+00:00,61,28.1781,100086.43,103.4946
2026-03-12T06:11:44.883+00:00,2026-03-12T06:12:45.882+00:00,61,28.1657,100084.85,103.7164
2026-03-12T06:12:45.885+00:00,2026-03-12T06:13:46.883+00:00,61,28.1533,100088.38,103.4474
2026-03-12T06:13:46.885+00:00,2026-03-12T06:14:47.881+00:00,61,28.1464,100082.43,103.9483
2026-03-12T06:14:47.883+00:00,2026-03-12T06:15:48.884+00:00,61,28.1402,100074.61,104.5983
2026-03-12T06:15:48.886+00:00,2026-03-12T06:16:49.884+00:00,61,28.1375,100070.18,104.9722
2026-03-12T06:16:49.886+00:00,2026-03-12T06:17:50.882+00:00,61,28.1403,100066.68,105.3145
2026-03-12T06:17:50.883+00:00,2026-03-12T06:18:51.882+00:00,61,28.1347,100062.29,105.5720
2026-03-12T06:18:51.885+00:00,2026-03-12T06:19:52.882+00:00,61,28.1422,100060.56,105.7610
2026-03-12T06:19:52.884+00:00,2026-03-12T06:20:53.881+00:00,61,28.1433,100059.66,105.8417
2026-03-12T06:20:53.883+00:00,2026-03-12T06:21:54.882+00:00,61,28.1424,100056.40,106.1266
2026-03-12T06:21:54.884+00:00,2026-03-12T06:22:55.882+00:00,61,28.1430,100055.71,106.1852
2026-03-12T06:22:55.883+00:00,2026-03-12T06:23:56.881+00:00,61,28.1441,100050.20,106.6504
2026-03-12T06:23:56.883+00:00,2026-03-12T06:24:57.880+00:00,61,28.1442,100050.49,106.6379
2026-03-12T06:24:57.882+00:00,2026-03-12T06:25:58.883+00:00,61,28.1434,100054.12,106.3012
2026-03-12T06:25:58.884+00:00,2026-03-12T06:26:59.882+00:00,61,28.1444,100055.47,106.1926
2026-03-12T06:26:59.895+00:00,2026-03-12T06:28:00.882+00:00,61,28.1440,100054.76,106.2570
2026-03-12T06:28:00.884+00:00,2026-03-12T06:29:01.880+00:00,61,28.1404,100051.71,106.5467
2026-03-12T06:29:01.882+00:00,2026-03-12T06:30:02.882+00:00,61,28.1423,100049.25,106.7984
2026-03-12T06:30:02.885+00:00,2026-03-12T06:31:03.882+00:00,61,28.1404,100044.92,107.0965
2026-03-12T06:31:03.883+00:00,2026-03-12T06:32:04.883+00:00,61,28.1402,100043.91,107.1945
2026-03-12T06:32:04.885+00:00,2026-03-12T06:33:05.882+00:00,61,28.1402,100043.72,107.1620
2026-03-12T06:33:05.884+00:00,2026-03-12T06:34:06.882+00:00,61,28.1396,100044.77,107.0965
2026-03-12T06:34:06.884+00:00,2026-03-12T06:35:07.879+00:00,61,28.1443,100042.79,107.2727
2026-03-12T06:35:07.881+00:00,2026-03-12T06:36:07.882+00:00,60,28.1475,100042.72,107.2737
2026-03-12T06:36:07.893+00:00,2026-03-12T06:37:08.883+00:00,61,28.1438,100043.40,107.2274
2026-03-12T06:37:08.891+00:00,2026-03-12T06:38:09.883+00:00,61,28.1323,100047.02,106.9131
2026-03-12T06:38:09.886+00:00,2026-03-12T06:39:10.882+00:00,61,28.1246,100048.55,106.7974
2026-03-12T06:39:10.884+00:00,2026-03-12T06:40:11.884+00:00,61,28.1165,100048.04,106.8542
2026-03-12T06:40:11.887+00:00,2026-03-12T06:41:12.883+00:00,61,28.1111,100048.45,106.8045
2026-03-12T06:41:12.885+00:00,2026-03-12T06:42:13.883+00:00,61,28.1033,100052.75,106.4530
2026-03-12T06:42:13.885+00:00,2026-03-12T06:43:14.883+00:00,61,28.0866,100055.85,106.1520
2026-03-12T06:43:14.885+00:00,2026-03-12T06:44:15.883+00:00,61,28.0768,100058.81,105.9536
2026-03-12T06:44:15.884+00:00,2026-03-12T06:45:16.881+00:00,61,28.0684,100059.40,105.8905
2026-03-12T06:45:16.883+00:00,2026-03-12T06:46:17.880+00:00,61,28.0667,100057.19,106.0620
2026-03-12T06:46:17.882+00:00,2026-03-12T06:47:17.883+00:00,60,28.0660,100055.27,106.2272
2026-03-12T06:47:17.885+00:00,2026-03-12T06:48:18.882+00:00,61,28.0680,100058.27,106.0055
2026-03-12T06:48:18.884+00:00,2026-03-12T06:49:19.881+00:00,61,28.0650,100058.81,105.9326
2026-03-12T06:49:19.883+00:00,2026-03-12T06:50:20.882+00:00,61,28.0670,100058.63,105.9067
2026-03-12T06:50:20.884+00:00,2026-03-12T06:51:21.882+00:00,61,28.0671,100059.77,105.8138
2026-03-12T06:51:21.883+00:00,2026-03-12T06:52:21.884+00:00,60,28.0658,100060.20,105.7783
2026-03-12T06:52:21.886+00:00,2026-03-12T06:53:22.884+00:00,61,28.0665,100060.03,105.8212
2026-03-12T06:53:22.886+00:00,2026-03-12T06:54:23.882+00:00,61,28.0677,100056.06,106.1061
2026-03-12T06:54:23.884+00:00,2026-03-12T06:55:23.886+00:00,60,28.0690,100053.02,106.3901
2026-03-12T06:55:23.888+00:00,2026-03-12T06:56:24.880+00:00,61,28.0681,100052.21,106.4880
2026-03-12T06:56:24.882+00:00,2026-03-12T06:57:24.885+00:00,60,28.0687,100049.75,106.6790
2026-03-12T06:57:24.887+00:00,2026-03-12T06:58:25.880+00:00,61,28.0671,100045.76,107.0155
2026-03-12T06:58:25.882+00:00,2026-03-12T06:59:25.883+00:00,60,28.0671,100042.51,107.4080
2026-03-12T06:59:25.886+00:00,2026-03-12T07:00:26.880+00:00,61,28.0678,100040.48,107.4414
2026-03-12T07:00:26.882+00:00,2026-03-12T07:01:26.886+00:00,60,28.0669,100037.35,107.7631
2026-03-12T07:01:26.887+00:00,2026-03-12T07:02:27.884+00:00,61,28.0675,100031.33,108.1871
2026-03-12T07:02:27.886+00:00,2026-03-12T07:03:28.881+00:00,61,28.0666,100030.15,108.3220
2026-03-12T07:03:28.883+00:00,2026-03-12T07:04:29.883+00:00,61,28.0691,100030.17,108.2853
2026-03-12T07:04:29.885+00:00,2026-03-12T07:05:30.881+00:00,61,28.0775,100029.36,108.4086
2026-03-12T07:05:30.883+00:00,2026-03-12T07:06:31.883+00:00,61,28.0773,100027.96,108.4961
2026-03-12T07:06:31.885+00:00,2026-03-12T07:07:32.882+00:00,61,28.0727,100022.89,108.9299
2026-03-12T07:07:32.883+00:00,2026-03-12T07:08:33.883+00:00,61,28.0615,100015.98,109.5098
2026-03-12T07:08:33.884+00:00,2026-03-12T07:09:34.880+00:00,61,28.0604,100013.73,109.6260
2026-03-12T07:09:34.882+00:00,2026-03-12T07:10:35.881+00:00,61,28.0565,100016.03,109.5216
2026-03-12T07:10:35.883+00:00,2026-03-12T07:11:36.879+00:00,61,28.0478,100014.56,109.6226
2026-03-12T07:11:36.881+00:00,2026-03-12T07:12:37.882+00:00,61,28.0355,100011.10,109.9686
2026-03-12T07:12:37.884+00:00,2026-03-12T07:13:38.882+00:00,61,28.0248,100007.17,110.3030
2026-03-12T07:13:38.884+00:00,2026-03-12T07:14:39.883+00:00,61,28.0149,100002.17,110.7791
2026-03-12T07:14:39.885+00:00,2026-03-12T07:15:40.881+00:00,61,28.0107,99997.82,111.2531
2026-03-12T07:15:40.883+00:00,2026-03-12T07:16:41.881+00:00,61,28.0068,99992.97,111.6435
2026-03-12T07:16:41.883+00:00,2026-03-12T07:17:42.883+00:00,61,28.0092,99989.61,111.9014
2026-03-12T07:17:42.884+00:00,2026-03-12T07:18:43.884+00:00,61,28.0131,99988.72,111.9018
2026-03-12T07:18:43.886+00:00,2026-03-12T07:19:44.880+00:00,61,28.0143,99987.42,111.9887
2026-03-12T07:19:44.882+00:00,2026-03-12T07:20:44.883+00:00,60,28.0160,99989.40,111.8518
2026-03-12T07:20:44.884+00:00,2026-03-12T07:21:45.882+00:00,61,28.0156,99989.18,111.8725
2026-03-12T07:21:45.884+00:00,2026-03-12T07:22:46.881+00:00,61,28.0130,99987.04,112.0382
2026-03-12T07:22:46.882+00:00,2026-03-12T07:23:47.892+00:00,61,28.0102,99986.44,112.0273
2026-03-12T07:23:47.894+00:00,2026-03-12T07:24:48.881+00:00,61,28.0108,99990.91,111.7910
2026-03-12T07:24:48.883+00:00,2026-03-12T07:25:49.881+00:00,61,28.0105,99989.36,111.8633
2026-03-12T07:25:49.883+00:00,2026-03-12T07:26:49.883+00:00,60,28.0092,99984.49,112.1992
2026-03-12T07:26:49.885+00:00,2026-03-12T07:27:50.882+00:00,61,28.0089,99979.34,112.5885
2026-03-12T07:27:50.884+00:00,2026-03-12T07:28:51.881+00:00,61,28.0017,99973.36,113.0869
2026-03-12T07:28:51.883+00:00,2026-03-12T07:29:52.882+00:00,61,28.0050,99968.85,113.4887
2026-03-12T07:29:52.891+00:00,2026-03-12T07:30:53.883+00:00,61,28.0050,99968.86,113.4922
2026-03-12T07:30:53.885+00:00,2026-03-12T07:31:54.887+00:00,61,28.0055,99969.06,113.4921
2026-03-12T07:31:54.888+00:00,2026-03-12T07:32:55.882+00:00,61,28.0019,99970.53,113.3558
2026-03-12T07:32:55.883+00:00,2026-03-12T07:33:56.882+00:00,61,28.0014,99972.62,113.1811
2026-03-12T07:33:56.884+00:00,2026-03-12T07:34:57.881+00:00,61,28.0066,99970.26,113.3723
2026-03-12T07:34:57.891+00:00,2026-03-12T07:35:58.884+00:00,61,28.0116,99968.41,113.5642
2026-03-12T07:35:58.886+00:00,2026-03-12T07:36:59.884+00:00,61,28.0065,99959.13,114.3159
2026-03-12T07:36:59.893+00:00,2026-03-12T07:38:00.882+00:00,61,28.0003,99957.11,114.4532
2026-03-12T07:38:00.884+00:00,2026-03-12T07:39:01.883+00:00,61,27.9984,99953.83,114.7500
2026-03-12T07:39:01.885+00:00,2026-03-12T07:40:02.883+00:00,61,27.9949,99948.66,115.1991
2026-03-12T07:40:02.885+00:00,2026-03-12T07:41:03.883+00:00,61,27.9861,99944.27,115.5214
2026-03-12T07:41:03.885+00:00,2026-03-12T07:42:04.881+00:00,61,27.9689,99943.53,115.5943
2026-03-12T07:42:04.883+00:00,2026-03-12T07:43:05.880+00:00,61,27.9514,99941.68,115.7738
2026-03-12T07:43:05.882+00:00,2026-03-12T07:44:05.883+00:00,60,27.9394,99943.92,115.5751
2026-03-12T07:44:05.885+00:00,2026-03-12T07:45:06.885+00:00,61,27.9325,99947.28,115.2850
2026-03-12T07:45:06.887+00:00,2026-03-12T07:46:07.881+00:00,61,27.9290,99947.40,115.3125
2026-03-12T07:46:07.883+00:00,2026-03-12T07:47:07.884+00:00,60,27.9298,99945.37,115.4702
2026-03-12T07:47:07.885+00:00,2026-03-12T07:48:08.882+00:00,61,27.9315,99943.52,115.6313
2026-03-12T07:48:08.883+00:00,2026-03-12T07:49:09.880+00:00,61,27.9351,99943.06,115.5406
2026-03-12T07:49:09.882+00:00,2026-03-12T07:50:10.883+00:00,61,27.9366,99946.99,115.3503
2026-03-12T07:50:10.885+00:00,2026-03-12T07:51:11.882+00:00,61,27.9377,99948.40,115.2032
2026-03-12T07:51:11.884+00:00,2026-03-12T07:52:12.883+00:00,61,27.9382,99948.16,115.2529
2026-03-12T07:52:12.885+00:00,2026-03-12T07:53:13.880+00:00,61,27.9388,99946.01,115.3785
2026-03-12T07:53:13.882+00:00,2026-03-12T07:54:14.882+00:00,61,27.9405,99942.82,115.6566
2026-03-12T07:54:14.884+00:00,2026-03-12T07:55:15.886+00:00,61,27.9395,99936.25,116.1912
2026-03-12T07:55:15.887+00:00,2026-03-12T07:56:16.883+00:00,61,27.9396,99933.37,116.4915
2026-03-12T07:56:16.885+00:00,2026-03-12T07:57:17.883+00:00,61,27.9418,99935.34,116.3139
2026-03-12T07:57:17.885+00:00,2026-03-12T07:58:18.882+00:00,61,27.9403,99936.34,116.2079
2026-03-12T07:58:18.883+00:00,2026-03-12T07:59:19.881+00:00,61,27.9388,99935.74,116.3053
2026-03-12T07:59:19.882+00:00,2026-03-12T08:00:19.884+00:00,60,27.9398,99936.28,116.2295
2026-03-12T08:00:19.885+00:00,2026-03-12T08:01:20.880+00:00,61,27.9410,99943.80,115.6101
2026-03-12T08:01:20.882+00:00,2026-03-12T08:02:21.880+00:00,61,27.9414,99950.63,114.9997
2026-03-12T08:02:21.882+00:00,2026-03-12T08:03:21.883+00:00,60,27.9444,99954.50,114.6698
2026-03-12T08:03:21.885+00:00,2026-03-12T08:04:22.885+00:00,61,27.9462,99957.45,114.4365
2026-03-12T08:04:22.887+00:00,2026-03-12T08:05:23.883+00:00,61,27.9523,99960.05,114.2053
2026-03-12T08:05:23.885+00:00,2026-03-12T08:06:24.879+00:00,61,27.9535,99963.68,113.9136
